,aNWP,aNSW,rSL,avWLiC,avWpS,aSN,SC,avNSyl,WV2,FRE,aNShort,language,.,!,?,",",-,of,is,the,class
2482,1190,0.4361344537815126,116.6,4.2899159663865545,21.636363636363637,55,2.16,1.380672268907563,0.3445378151260504,68.27221695951108,0.03529411764705882,10,0.512396694214876,0.0,0.008264462809917356,0.4462809917355372,0.03305785123966942,0.03529411764705882,0.014285714285714285,0.052941176470588235,1
2483,2180,0.4426605504587156,177.97014925373134,4.35045871559633,32.53731343283582,67,9.023836043662286,1.4178899082568808,0.2720183486238532,54.007633164452976,0.013761467889908258,10,0.29554655870445345,0.0,0.0,0.6639676113360324,0.04048582995951417,0.02798165137614679,0.01834862385321101,0.06100917431192661,1
2484,2246,0.4603739982190561,185.984375,4.2101513802315225,35.09375,64,8.602294921875,1.369100623330365,0.2969723953695459,55.97572789125113,0.00578806767586821,10,0.35390946502057613,0.01646090534979424,0.00411522633744856,0.5967078189300411,0.02880658436213992,0.03829029385574354,0.023597506678539625,0.060552092609082814,1
2485,1273,0.4516889238020424,131.8,4.099764336213669,25.46,50,1.3860000000000001,1.3519245875883739,0.3244304791830322,67.0465798900236,0.01335428122545169,10,0.5904761904761905,0.01904761904761905,0.01904761904761905,0.3142857142857143,0.05714285714285714,0.02356637863315004,0.016496465043205028,0.05577376276512176,1
2486,2235,0.3919463087248322,146.32183908045977,4.622818791946309,25.689655172413794,87,1.6287488439688202,1.480089485458613,0.3123042505592841,55.789429530201346,0.012527964205816556,10,0.483695652173913,0.005434782608695652,0.10326086956521739,0.3641304347826087,0.043478260869565216,0.017002237136465325,0.020134228187919462,0.03400447427293065,1
2487,1572,0.44974554707379133,137.70967741935485,4.323791348600509,25.35483870967742,62,2.3962018730489074,1.3944020356234097,0.34351145038167935,63.47721681851762,0.019083969465648856,10,0.4370860927152318,0.0,0.06622516556291391,0.40397350993377484,0.09271523178807947,0.01717557251908397,0.015903307888040712,0.054707379134860054,3
2488,1116,0.46953405017921146,124.36170212765957,4.18010752688172,23.74468085106383,47,0.311453146220009,1.3718637992831542,0.38888888888888884,67.14957789979411,0.026881720430107527,10,0.7558139534883721,0.0,0.0,0.09302325581395349,0.1511627906976744,0.008960573476702509,0.016129032258064516,0.0492831541218638,1
2489,1718,0.4318975552968568,126.65333333333334,4.449941792782305,22.906666666666666,75,2.1034666666666664,1.4190919674039582,0.34342258440046564,63.7731528909585,0.009313154831199068,10,0.5057471264367817,0.0,0.028735632183908046,0.39080459770114945,0.07471264367816093,0.02852153667054715,0.021536670547147845,0.06752037252619325,3
2490,2496,0.4619391025641026,122.64814814814815,4.2556089743589745,23.11111111111111,108,0.15089163237311384,1.377003205128205,0.29847756410256415,67.16469551282054,0.018830128205128204,10,0.8625,0.0,0.0125,0.06875,0.05625,0.026041666666666668,0.015224358974358974,0.07171474358974358,1
2491,872,0.4598623853211009,119.8974358974359,4.25802752293578,22.358974358974358,39,2.1459566074950693,1.400229357798165,0.40252293577981646,66.01957068924962,0.028669724770642203,10,0.4895833333333333,0.03125,0.0625,0.3541666666666667,0.0625,0.01834862385321101,0.020642201834862386,0.05389908256880734,2
2492,1313,0.4661081492764661,121.50877192982456,4.163747143945164,23.035087719298247,57,3.210834102800862,1.3602437166793602,0.3335872048743336,68.71610086717176,0.0007616146230007616,10,0.5460122699386503,0.0,0.03067484662576687,0.39263803680981596,0.03067484662576687,0.013709063214013708,0.019801980198019802,0.0357958872810358,2
2493,1530,0.4620915032679739,127.46153846153847,4.30718954248366,23.53846153846154,65,2.0823668639053254,1.4026143790849672,0.3686274509803921,64.70390045248871,0.03071895424836601,10,0.536144578313253,0.0,0.05421686746987952,0.3192771084337349,0.09036144578313253,0.02091503267973856,0.015032679738562092,0.06339869281045751,1
2494,1255,0.4334661354581673,163.2325581395349,4.452589641434263,29.186046511627907,43,5.759870200108167,1.4215139442231075,0.37131474103585654,57.09271101639954,0.011155378486055778,10,0.4084507042253521,0.007042253521126761,0.014084507042253521,0.528169014084507,0.04225352112676056,0.027091633466135457,0.01752988047808765,0.04701195219123506,1
2495,989,0.41051567239635994,135.3170731707317,4.503538928210314,24.121951219512194,41,1.9821534800713858,1.447927199191102,0.44691607684529827,60.25267602160352,0.014155712841253791,10,0.5204081632653061,0.01020408163265306,0.030612244897959183,0.3469387755102041,0.09183673469387756,0.024266936299292215,0.024266936299292215,0.06370070778564206,2
2496,2204,0.44283121597096187,172.51470588235293,4.240018148820327,32.411764705882355,68,2.397923875432526,1.3647912885662432,0.3248638838475499,58.87873051670761,0.019509981851179675,10,0.5059523809523809,0.0,0.023809523809523808,0.39285714285714285,0.07738095238095238,0.029491833030852996,0.019056261343012703,0.05807622504537205,3
2497,1786,0.4328107502799552,93.42574257425743,4.20548712206047,17.683168316831683,101,1.173218311930203,1.3516237402015678,0.3269876819708847,74.67990880667014,0.018477043673012318,10,0.6149732620320856,0.0106951871657754,0.0106951871657754,0.3422459893048128,0.0213903743315508,0.014557670772676373,0.01791713325867861,0.060470324748040316,3
2498,1091,0.40879926672777267,192.6875,4.554537121906508,34.09375,32,4.482421875,1.4839596700274977,0.41063244729605863,47.06748066567371,0.01833180568285976,10,0.43137254901960786,0.0,0.0,0.4411764705882353,0.12745098039215685,0.016498625114573784,0.012832263978001834,0.043996333638863426,2
2499,1416,0.442090395480226,146.09615384615384,4.280367231638418,27.23076923076923,52,3.3949704142011834,1.3771186440677967,0.35240112994350287,63.0428780964798,0.021892655367231638,10,0.4148148148148148,0.007407407407407408,0.014814814814814815,0.5037037037037037,0.05925925925925926,0.01765536723163842,0.005649717514124294,0.06002824858757062,2
2500,3009,0.4715852442671984,109.08391608391608,4.076105018278498,21.041958041958043,143,2.7387158296249203,1.3519441674975075,0.24925224327018947,71.56429965348711,0.022931206380857428,10,0.48467966573816157,0.0,0.036211699164345405,0.43454038997214484,0.04456824512534819,0.016284479893652375,0.024260551678298437,0.04652708541043536,1
2501,2594,0.44525828835774867,92.2312925170068,4.129144178874325,17.64625850340136,147,1.3054745707806934,1.3319198149575944,0.3037779491133385,76.58196460696848,0.04047802621434079,10,0.6548387096774193,0.012903225806451613,0.035483870967741936,0.29354838709677417,0.0032258064516129032,0.018889745566692366,0.017733230531996914,0.040092521202775636,1
2502,1668,0.45083932853717024,136.8,4.210431654676259,25.661538461538463,65,4.159763313609467,1.34052757793765,0.35851318944844124,67.73905921416714,0.027577937649880094,10,0.41081081081081083,0.005405405405405406,0.021621621621621623,0.5135135135135135,0.04864864864864865,0.02038369304556355,0.011990407673860911,0.049160671462829736,3
2503,2085,0.445083932853717,92.76859504132231,4.270503597122302,17.231404958677686,121,1.964619903012089,1.3755395683453238,0.3155875299760192,73.20935251798564,0.008633093525179856,10,0.5070921985815603,0.0035460992907801418,0.05673758865248227,0.3617021276595745,0.07092198581560284,0.011510791366906475,0.01486810551558753,0.018225419664268584,1
2504,2299,0.5028273162244454,195.9322033898305,3.937799043062201,38.96610169491525,59,6.002585463947141,1.3331883427577207,0.2670726402783819,55.02997806710363,0.013919095258808177,10,0.3869346733668342,0.005025125628140704,0.005025125628140704,0.5276381909547738,0.07537688442211055,0.018703784254023487,0.019138755980861243,0.06307090039147456,1
2505,1423,0.42375263527758256,139.42592592592592,4.182712579058327,26.35185185185185,54,5.277777777777778,1.3000702740688685,0.3422347153900211,70.34627703599595,0.02178496134926212,10,0.3950617283950617,0.0,0.006172839506172839,0.5864197530864198,0.012345679012345678,0.023190442726633873,0.014054813773717497,0.049894588896697116,1
2506,1172,0.45563139931740615,111.61818181818182,4.161262798634812,21.30909090909091,55,1.4320661157024794,1.331911262798635,0.38054607508532423,72.98794353087187,0.017064846416382253,10,0.6052631578947368,0.008771929824561403,0.0,0.3333333333333333,0.05263157894736842,0.01962457337883959,0.026450511945392493,0.05204778156996587,3
2507,1282,0.3985959438377535,140.7450980392157,4.515600624024961,25.137254901960784,51,1.9231064975009613,1.4461778471138846,0.4110764430577223,59.352177663577145,0.0093603744149766,10,0.5163934426229508,0.0,0.10655737704918032,0.3360655737704918,0.040983606557377046,0.014040561622464899,0.014820592823712949,0.01326053042121685,2
2508,1467,0.4608043626448534,116.57575757575758,4.1404226312201775,22.227272727272727,66,2.7107438016528924,1.349011588275392,0.31833674164962505,70.47089235917458,0.026584867075664622,10,0.4634146341463415,0.042682926829268296,0.024390243902439025,0.43902439024390244,0.03048780487804878,0.016359918200409,0.02044989775051125,0.046353101567825496,2
2509,1618,0.44870210135970334,102.84705882352941,4.3275648949320145,19.03529411764706,85,1.6899653979238753,1.3819530284301607,0.3257107540173053,70.69647967716138,0.004326328800988875,10,0.6432432432432432,0.0,0.0,0.3567567567567568,0.0,0.014833127317676144,0.0173053152039555,0.06242274412855377,1
2510,1256,0.4315286624203822,178.66666666666666,4.436305732484076,32.205128205128204,39,4.339250493096648,1.4378980891719746,0.39331210191082805,52.864975502204814,0.024681528662420384,10,0.4166666666666667,0.0,0.0,0.4583333333333333,0.125,0.021496815286624203,0.007961783439490446,0.037420382165605094,2
2511,2431,0.4586589880707528,96.24626865671642,4.258741258741258,18.14179104477612,134,0.009801737580752952,1.3887289181406828,0.2764294529000411,71.24517531634302,0.006993006993006993,10,0.8863636363636364,0.028409090909090908,0.022727272727272728,0.005681818181818182,0.056818181818181816,0.016454134101192924,0.028383381324557796,0.061703002879473466,1
2512,1528,0.4489528795811518,116.71428571428571,4.24738219895288,21.82857142857143,70,2.290204081632653,1.3632198952879582,0.3540575916230367,69.74209685863876,0.013089005235602094,10,0.5303867403314917,0.0055248618784530384,0.0055248618784530384,0.3425414364640884,0.11602209944751381,0.015706806282722512,0.01832460732984293,0.021596858638743454,1
2513,1239,0.4552058111380145,157.51162790697674,4.3454398708636,28.813953488372093,43,2.422931314223905,1.3817594834543987,0.3591606133979015,61.21128723464162,0.004842615012106538,10,0.6214285714285714,0.007142857142857143,0.03571428571428571,0.22857142857142856,0.10714285714285714,0.016142050040355124,0.01775625504439064,0.07667473769168684,1
2514,1830,0.42240437158469946,118.13953488372093,4.443715846994536,21.27906976744186,86,2.5173066522444567,1.4174863387978143,0.3300546448087432,65.50623713305376,0.022404371584699455,10,0.5046728971962616,0.004672897196261682,0.018691588785046728,0.40654205607476634,0.06542056074766354,0.019672131147540985,0.016939890710382512,0.046994535519125684,3
2515,1450,0.42758620689655175,123.8923076923077,4.433103448275862,22.307692307692307,65,3.1088757396449704,1.3882758620689655,0.35172413793103446,66.93193899204246,0.015862068965517243,10,0.4972972972972973,0.005405405405405406,0.021621621621621623,0.3837837837837838,0.0918918918918919,0.019310344827586208,0.020689655172413793,0.05241379310344828,2
2516,2247,0.43213173119715176,118.6355140186916,4.523809523809524,21.0,107,2.584767228578915,1.4797507788161994,0.3515798842901647,60.73149532710282,0.015131286159323543,10,0.5563139931740614,0.0034129692832764505,0.013651877133105802,0.3447098976109215,0.08191126279863481,0.021361815754339118,0.020471740097908322,0.04984423676012461,1
2517,2116,0.42722117202268434,141.6219512195122,4.3676748582230625,25.804878048780488,82,2.388161808447353,1.3950850661625709,0.33270321361058597,63.10159608557335,0.028827977315689982,10,0.5299539170506913,0.009216589861751152,0.027649769585253458,0.34101382488479265,0.09216589861751152,0.0165406427221172,0.020321361058601134,0.048676748582230624,3
2518,1175,0.4187234042553192,130.12,4.445957446808511,23.5,50,3.224,1.44,0.3872340425531915,61.44270000000003,0.017872340425531916,10,0.46153846153846156,0.0,0.015384615384615385,0.47692307692307695,0.046153846153846156,0.016170212765957447,0.01872340425531915,0.04936170212765958,2
2519,1315,0.44106463878326996,119.95081967213115,4.412167300380228,21.557377049180328,61,4.522171459285139,1.3809885931558936,0.3673003802281368,68.3722174780278,0.012167300380228136,10,0.5305164319248826,0.0,0.004694835680751174,0.37089201877934275,0.09389671361502347,0.014448669201520912,0.022053231939163497,0.08288973384030418,1
2520,2290,0.43275109170305676,127.375,4.203056768558952,23.854166666666668,96,3.700520833333333,1.3602620087336244,0.3222707423580786,67.97834447780207,0.03668122270742358,10,0.5544217687074829,0.01020408163265306,0.003401360544217687,0.3945578231292517,0.03741496598639456,0.016157205240174673,0.01703056768558952,0.03973799126637555,1
2521,1147,0.43591979075850046,108.44067796610169,4.483870967741935,19.440677966101696,59,1.79689744326343,1.4646904969485615,0.38535309503051435,63.48235344967715,0.023539668700959023,10,0.6187050359712231,0.007194244604316547,0.014388489208633094,0.3237410071942446,0.03597122302158273,0.018308631211857017,0.014821272885789015,0.046207497820401046,2
2522,1003,0.4386839481555334,76.41666666666667,4.403788634097707,13.930555555555555,72,0.06944444444444445,1.411764705882353,0.4047856430707877,73.4857475490196,0.019940179461615155,10,0.6083333333333333,0.0,0.14166666666666666,0.025,0.225,0.01296111665004985,0.013958125623130608,0.03290129611166501,2
2523,1388,0.43804034582132567,181.0731707317073,4.263688760806916,33.853658536585364,41,1.865556216537775,1.372478386167147,0.36095100864553314,57.005523652210606,0.023054755043227664,10,0.5918367346938775,0.0,0.0,0.32653061224489793,0.08163265306122448,0.018011527377521614,0.011527377521613832,0.0569164265129683,2
2524,1328,0.45406626506024095,132.07407407407408,4.254518072289157,24.59259259259259,54,4.808641975308642,1.3516566265060241,0.3599397590361446,67.91809013833111,0.023343373493975902,10,0.38011695906432746,0.0,0.04093567251461988,0.47953216374269003,0.09941520467836257,0.021837349397590362,0.022590361445783132,0.04216867469879518,2
2525,1403,0.44618674269422665,142.0,4.397719173200285,25.509090909090908,55,4.304132231404958,1.414825374198147,0.3813257305773343,61.61813697920042,0.024946543121881683,10,0.3763440860215054,0.0,0.053763440860215055,0.3763440860215054,0.1935483870967742,0.023521026372059873,0.023521026372059873,0.06058446186742694,2
2526,1323,0.46485260770975056,181.28205128205127,4.258503401360544,33.92307692307692,39,3.3681788297172908,1.4036281179138321,0.3378684807256236,54.12459968602829,0.018140589569160998,10,0.47706422018348627,0.009174311926605505,0.03669724770642202,0.43119266055045874,0.045871559633027525,0.02040816326530612,0.027966742252456538,0.06273620559334846,3
2527,2872,0.43419220055710306,127.37704918032787,4.320682451253482,23.540983606557376,122,3.4492743886052137,1.3878830083565459,0.25069637883008355,65.90038437828214,0.004526462395543176,10,0.46788990825688076,0.0,0.03058103975535168,0.4801223241590214,0.021406727828746176,0.02054317548746518,0.027855153203342618,0.057103064066852366,1
2528,874,0.4588100686498856,91.37254901960785,4.226544622425629,17.137254901960784,51,1.5486351403306422,1.366132723112128,0.4393592677345538,74.06487750706691,0.019450800915331808,10,0.5566037735849056,0.009433962264150943,0.0,0.3584905660377358,0.07547169811320754,0.012585812356979404,0.021739130434782608,0.05835240274599542,2
2529,1180,0.44152542372881354,145.09302325581396,4.172881355932203,27.441860465116278,43,3.0502974580854514,1.3550847457627118,0.37118644067796613,64.81343515963738,0.027966101694915254,10,0.5583333333333333,0.008333333333333333,0.016666666666666666,0.39166666666666666,0.025,0.019491525423728815,0.01694915254237288,0.05677966101694915,3
2530,1912,0.4314853556485356,105.28125,4.185669456066946,19.927083333333332,96,1.6710069444444442,1.3436192468619246,0.3206066945606694,73.34059296548119,0.040271966527196654,10,0.65,0.004545454545454545,0.01818181818181818,0.3181818181818182,0.00909090909090909,0.01882845188284519,0.01202928870292887,0.045502092050209206,1
2531,1645,0.4419452887537994,134.34328358208955,4.418237082066869,24.567164179104477,67,0.6515927823568723,1.43161094224924,0.33495440729483283,61.20922174840088,0.01398176291793313,10,0.7264957264957265,0.017094017094017096,0.02564102564102564,0.21367521367521367,0.017094017094017096,0.01884498480243161,0.0121580547112462,0.05167173252279635,1
2532,2212,0.45027124773960214,142.6867469879518,4.258589511754069,26.650602409638555,83,1.9230657570039194,1.3734177215189873,0.3150994575045208,63.862535458288875,0.018083182640144666,10,0.45410628019323673,0.0,0.06280193236714976,0.30917874396135264,0.17391304347826086,0.018535262206148283,0.021247739602169982,0.04023508137432188,2
2533,1174,0.4608177172061329,195.125,4.166950596252129,36.6875,32,9.990234375,1.3756388415672913,0.35689948892674617,53.69392275340717,0.015332197614991482,10,0.3419354838709677,0.0064516129032258064,0.03225806451612903,0.4258064516129032,0.1935483870967742,0.020442930153321975,0.022146507666098807,0.04599659284497445,1
2534,2692,0.45988112927191677,97.74825174825175,4.069093610698365,18.825174825174827,143,2.0903711672942444,1.3179791976225854,0.2481426448736998,76.43934449651391,0.03863298662704309,10,0.4670846394984326,0.047021943573667714,0.047021943573667714,0.4200626959247649,0.018808777429467086,0.017830609212481426,0.02563150074294205,0.05200594353640416,1
2535,1377,0.42483660130718953,179.61904761904762,4.366739288307916,32.785714285714285,42,3.0238095238095237,1.3805374001452433,0.35221496005809727,57.24736928104577,0.03631082062454612,10,0.4409448818897638,0.0,0.0,0.33070866141732286,0.2283464566929134,0.011619462599854757,0.0196078431372549,0.06318082788671024,1
2536,1509,0.4665341285619616,117.73529411764706,4.203445990722333,22.191176470588236,68,3.085640138408304,1.3525513585155733,0.3459244532803181,70.18364036370016,0.019880715705765408,10,0.45977011494252873,0.017241379310344827,0.022988505747126436,0.47126436781609193,0.028735632183908046,0.02385685884691849,0.01855533465871438,0.04506295559973492,3
2537,1452,0.46005509641873277,156.0,4.4152892561983474,28.470588235294116,51,2.5098039215686274,1.455922865013774,0.36914600550964183,55.22402365905042,0.010330578512396695,10,0.5390625,0.0,0.0078125,0.3984375,0.0546875,0.03512396694214876,0.01584022038567493,0.07506887052341597,3
2538,2642,0.45722937168811506,140.8910891089109,4.229371688115064,26.15841584158416,101,7.673757474757377,1.350113550340651,0.28274034822104466,66.46658175999283,0.015897047691143074,10,0.44902912621359226,0.0,0.019417475728155338,0.46116504854368934,0.0703883495145631,0.014383043149129448,0.026495079485238455,0.07229371688115065,1
2539,2816,0.4392755681818182,113.79411764705883,4.401278409090909,20.705882352941178,136,2.3334775086505193,1.4406960227272727,0.28125,64.24910177139039,0.005681818181818182,10,0.5301204819277109,0.0030120481927710845,0.024096385542168676,0.39156626506024095,0.05120481927710843,0.02734375,0.02734375,0.05930397727272727,1
2540,1704,0.44072769953051644,125.22222222222223,4.208333333333333,23.680555555555557,72,2.5972222222222223,1.3515258215962442,0.3356807511737089,68.88306827073552,0.009389671361502348,10,0.5401069518716578,0.0,0.0374331550802139,0.3850267379679144,0.0374331550802139,0.017018779342723004,0.017018779342723004,0.06338028169014084,3
2541,2535,0.4816568047337278,173.66666666666666,4.241025641025641,32.51282051282051,78,1.5726495726495726,1.3909270216962524,0.2962524654832347,56.903791913215024,0.014595660749506903,10,0.5271739130434783,0.0,0.021739130434782608,0.2826086956521739,0.16847826086956522,0.022090729783037475,0.02564102564102564,0.06903353057199212,1
2542,2464,0.44642857142857145,161.49397590361446,4.340503246753247,29.686746987951807,83,3.1193206561184494,1.3944805194805194,0.3214285714285714,59.12122516038181,0.010957792207792208,10,0.5303643724696356,0.004048582995951417,0.06882591093117409,0.3522267206477733,0.044534412955465584,0.020698051948051948,0.022727272727272728,0.05478896103896104,3
2543,2344,0.46757679180887374,113.07407407407408,4.116467576791809,21.703703703703702,108,2.1592935528120716,1.3570819112627985,0.2704778156996587,70.35374067753763,0.01877133105802048,10,0.45136186770428016,0.0311284046692607,0.0622568093385214,0.38132295719844356,0.07392996108949416,0.013651877133105802,0.021757679180887373,0.04479522184300341,1
2544,2719,0.46524457521147483,136.33644859813083,4.279882309672674,25.411214953271028,107,1.4254520045418813,1.384700257447591,0.2563442442074292,64.36178812647586,0.011033468186833395,10,0.6083333333333333,0.020833333333333332,0.008333333333333333,0.2833333333333333,0.07916666666666666,0.02500919455682236,0.015079073188672305,0.0577418168444281,2
2545,2027,0.43413912185495807,193.89473684210526,4.304884065120868,35.56140350877193,57,12.223145583256384,1.3981253083374445,0.3231376418352245,53.313511195353975,0.03502713369511593,10,0.3726235741444867,0.015209125475285171,0.0038022813688212928,0.5741444866920152,0.034220532319391636,0.014306857424765663,0.012826837691169216,0.051307350764676865,1
2546,1751,0.4471730439748715,119.20253164556962,4.325528269560252,22.164556962025316,79,1.2248037173529882,1.367789834380354,0.35579668760708166,68.81567621395371,0.002284408909194746,10,0.6122448979591837,0.013605442176870748,0.0,0.35374149659863946,0.02040816326530612,0.023415191319246145,0.019417475728155338,0.07367218732153055,1
2547,1373,0.4085943190094683,126.75,4.418062636562272,22.9,60,2.6666666666666665,1.394027676620539,0.358339402767662,65.84284189123576,0.028404952658412235,10,0.51875,0.0125,0.03125,0.375,0.0625,0.013109978150036417,0.018936635105608158,0.03423160961398398,2
2548,1999,0.4337168584292146,168.06153846153848,4.358179089544772,30.76923076923077,65,3.024852071005917,1.4017008504252126,0.32266133066533265,57.48880036171934,0.014507253626813406,10,0.5388888888888889,0.005555555555555556,0.0,0.39444444444444443,0.06111111111111111,0.021510755377688845,0.021510755377688845,0.05952976488244122,2
2549,2542,0.4500393391030684,176.1125,4.442171518489379,31.775,80,3.3200000000000003,1.449645948072384,0.3233674272226593,52.488890293076324,0.02006294256490952,10,0.58203125,0.01171875,0.03515625,0.32421875,0.046875,0.021243115656963022,0.013375295043273014,0.05428796223446106,2
2550,1038,0.4393063583815029,111.88,4.32466281310212,20.76,50,1.1483999999999999,1.3603082851637764,0.37186897880539493,71.06721907514454,0.019267822736030827,10,0.6060606060606061,0.010101010101010102,0.010101010101010102,0.29292929292929293,0.08080808080808081,0.024084778420038536,0.022157996146435453,0.07803468208092486,2
2551,1159,0.4201898188093184,104.29032258064517,4.4702329594478,18.693548387096776,62,1.1852237252861602,1.4262295081967213,0.369283865401208,67.46396747752515,0.031061259706643658,10,0.5970149253731343,0.007462686567164179,0.0,0.2537313432835821,0.1417910447761194,0.013805004314063849,0.023295944779982744,0.04314063848144953,3
2552,1835,0.426158038147139,123.32926829268293,4.4103542234332425,22.390243902439025,82,2.691255205234979,1.4245231607629427,0.34877384196185285,63.80466986774775,0.0223433242506812,10,0.42788461538461536,0.019230769230769232,0.004807692307692308,0.4182692307692308,0.12980769230769232,0.019618528610354225,0.020163487738419618,0.06103542234332425,2
2553,1215,0.47983539094650207,127.61224489795919,4.099588477366255,24.79591836734694,49,0.06997084548104955,1.3448559670781892,0.3530864197530864,68.51375661375664,0.02633744855967078,10,0.8214285714285714,0.0,0.05952380952380952,0.023809523809523808,0.09523809523809523,0.012345679012345678,0.013991769547325103,0.06172839506172839,1
2554,2134,0.42970946579194,144.85185185185185,4.358013120899719,26.34567901234568,81,6.059137326627039,1.3955014058106843,0.3575445173383318,62.43570452520626,0.020618556701030927,10,0.4090909090909091,0.006993006993006993,0.027972027972027972,0.486013986013986,0.06993006993006994,0.016869728209934397,0.012652296157450796,0.05388940955951265,2
2555,1603,0.43231441048034935,169.33333333333334,4.271366188396756,31.431372549019606,51,3.0622837370242215,1.3524641297567062,0.35495945102932003,60.93163266179836,0.018714909544603867,10,0.4148148148148148,0.02962962962962963,0.05185185185185185,0.43703703703703706,0.06666666666666667,0.015595757953836557,0.015595757953836557,0.05552089831565814,2
2556,1756,0.3838268792710706,184.6909090909091,4.703302961275626,31.927272727272726,55,2.4628099173553717,1.4886104783599088,0.316628701594533,48.80609898529718,0.007972665148063782,10,0.4899328859060403,0.0,0.04697986577181208,0.33557046979865773,0.12751677852348994,0.022779043280182234,0.014236902050113895,0.029612756264236904,1
2557,2772,0.42857142857142855,115.40151515151516,4.417027417027417,21.007575757575758,132,0.8729338842975206,1.4224386724386724,0.29292929292929293,65.51233225108227,0.030303030303030304,10,0.6538461538461539,0.004273504273504274,0.02564102564102564,0.2777777777777778,0.038461538461538464,0.012265512265512266,0.011544011544011544,0.046176046176046176,2
2558,1830,0.42185792349726775,119.21176470588236,4.4316939890710385,21.529411764705884,85,3.3321799307958475,1.4295081967213115,0.33224043715846996,64.16566538090647,0.003825136612021858,10,0.4222222222222222,0.0044444444444444444,0.04,0.47555555555555556,0.057777777777777775,0.02896174863387978,0.025136612021857924,0.034972677595628415,1
2559,2429,0.43062988884314535,100.6969696969697,4.3491148620831614,18.401515151515152,132,2.195764462809917,1.3709345409633593,0.323589954713874,72.4993545011665,0.03293536434746809,10,0.4954128440366973,0.021406727828746176,0.07339449541284404,0.3577981651376147,0.05198776758409786,0.015232606010703994,0.02099629477151091,0.04816797035817209,2
2560,2661,0.4509582863585118,112.87596899224806,4.354378053363397,20.627906976744185,129,2.0254191454840456,1.3930853062758362,0.2856069146937242,68.31017688751389,0.007891770011273957,10,0.5077881619937694,0.01557632398753894,0.0529595015576324,0.32710280373831774,0.09657320872274143,0.013528748590755355,0.021044720030063885,0.05261180007515971,2
2561,2817,0.43308484203052894,163.63333333333333,4.139155129570465,31.3,90,5.040864197530865,1.3304934327298545,0.25985090521831733,63.04708892438765,0.01561945331913383,10,0.5211726384364821,0.0,0.003257328990228013,0.43322475570032576,0.04234527687296417,0.022719204827831026,0.020589279375221866,0.042243521476748314,1
2562,1114,0.4398563734290844,197.0,4.478456014362657,34.8125,32,7.46484375,1.4569120287253141,0.42728904847396776,48.81649236983845,0.025134649910233394,10,0.3782051282051282,0.00641025641025641,0.00641025641025641,0.3141025641025641,0.2948717948717949,0.02064631956912029,0.01526032315978456,0.06193895870736086,1
2563,2369,0.4444913465597298,121.85849056603773,4.340650063317856,22.349056603773583,106,3.5261658953364186,1.4292950612072604,0.3389615871675813,63.46215668979032,0.021950189953566904,10,0.45229681978798586,0.0,0.0035335689045936395,0.49469964664310956,0.04946996466431095,0.017728999577880964,0.018995356690586745,0.048121570282819756,3
2564,2046,0.41886608015640275,126.42696629213484,4.390518084066471,22.98876404494382,89,3.600555485418508,1.4086021505376345,0.30498533724340177,64.63017941283074,0.01270772238514174,10,0.3782608695652174,0.0,0.07391304347826087,0.5391304347826087,0.008695652173913044,0.016129032258064516,0.01857282502443793,0.03519061583577713,1
2565,2556,0.4538341158059468,117.81512605042016,4.294209702660407,21.478991596638654,119,5.525527858202104,1.3685446009389672,0.29577464788732394,69.49377381938692,0.032081377151799685,10,0.49892008639308855,0.0,0.008639308855291577,0.3650107991360691,0.12742980561555076,0.02034428794992175,0.029342723004694836,0.06964006259780908,1
2566,1889,0.44097406034939124,148.02941176470588,4.2265749073583905,27.779411764705884,68,4.1524653979238755,1.3276866066701958,0.324510322922181,66.71962484040733,0.02223398623610376,10,0.4834123222748815,0.009478672985781991,0.03317535545023697,0.4312796208530806,0.04265402843601896,0.019587083112758072,0.020645844362096346,0.04023292747485442,1
2567,1576,0.47017766497461927,143.52631578947367,4.121827411167513,27.649122807017545,57,1.4918436441982148,1.3052030456852792,0.33312182741116747,68.58245391397276,0.013959390862944163,10,0.6793893129770993,0.007633587786259542,0.022900763358778626,0.2824427480916031,0.007633587786259542,0.021573604060913704,0.021573604060913704,0.04631979695431472,1
2568,1391,0.41265276779295473,123.12903225806451,4.379583033788641,22.43548387096774,62,2.036940686784599,1.4083393242271747,0.3630481667864845,65.16304155747781,0.039539899352983465,10,0.5333333333333333,0.0,0.014814814814814815,0.42962962962962964,0.022222222222222223,0.017972681524083392,0.018691588785046728,0.051042415528396834,1
2569,1190,0.46302521008403363,132.5531914893617,4.10672268907563,25.340425531914892,47,2.394748755092802,1.3453781512605043,0.373109243697479,67.68419989272306,0.04873949579831933,10,0.46956521739130436,0.0,0.06086956521739131,0.4,0.06956521739130435,0.02100840336134454,0.010084033613445379,0.040336134453781515,2
2570,2680,0.4115671641791045,100.91666666666667,4.7876865671641795,17.17948717948718,156,0.1531886916502301,1.5182835820895522,0.2876865671641791,61.07465126291623,0.0029850746268656717,10,0.8197424892703863,0.012875536480686695,0.017167381974248927,0.06866952789699571,0.0815450643776824,0.014179104477611941,0.022761194029850745,0.05223880597014925,1
